id,popularity,revenue,vote_average,title
10894,8.398158,150277,6.3,May
28528,7.300676,0,6.7,The Harder They Fall
34783,1.636426,0,6.9,I'm All Right Jack
34374,7.92465,0,6.5,Murder by Decree
12490,10.267029,0,6,Ordinary Decent Criminal
26761,1.552655,0,6.2,Pursued
35185,0.73743,0,7.1,The Smallest Show on Earth
15802,1.960567,0,6,Tokyo Decadence
39948,2.486721,0,6.6,Two Way Stretch
8286,1.6617,0,7.2,The Unfaithful Wife
43028,1.289505,0,7,Victim
65300,0.842237,0,6.8,Endangered Species
24129,1.263494,0,7,The Simple-Minded Murderer
4628,0.778734,0,5.8,Enigma
4193,10.526095,6110000,6.5,Evil Under the Sun
10724,8.97528,70687344,5.5,Firefox
89571,0.341653,0,5.5,Five Days One Summer
32065,1.112171,6660333,5.8,Forced Vengeance
11915,4.724443,0,6.2,The Gendarme and the Gendarmettes
42136,0.192513,0,7.2,The Grey Fox
28307,2.849203,0,6.3,Hammett
37917,3.793634,0,5.4,Honkytonk Man
70011,0.478192,0,5,Human Highway
37191,0.905788,0,5.7,"I, the Jury"
210092,0.25422,0,5,If You Could See What I Hear
3028,1.352979,0,4.6,Jekyll and Hyde ... Together Again
29224,1.040732,0,5,Jönssonligan & DynamitHarry
81001,5.022445,0,5.8,Kiss Me Goodbye
8219,3.805265,0,6.5,Labyrinth of Passion
27088,9.390673,0,6.4,The Last American Virgin
10150,6.634939,6455530,7,The Last Unicorn
20980,1.076213,0,6.1,Liquid Sky
16407,4.068513,0,6.1,Dragon Lord
41913,3.389796,0,4.9,Making Love
30875,1.243242,0,5.4,Manhattan Baby
29450,1.980535,0,7.8,The Marathon Family
27380,1.352144,0,3.5,Megaforce
8288,11.212722,0,6.5,A Midsummer Night's Sex Comedy
15600,4.652888,14000000,7.2,Missing
52083,1.196669,7241180,5.2,The Missionary
124963,0.744858,0,4.8,Monsignor
11949,4.160035,0,7.2,Monty Python Live at the Hollywood Bowl
42134,1.464085,0,7.1,Moonlighting
79257,0.717144,0,6.5,Mother Lode
42130,0.622531,0,6.3,The Night of the Shooting Stars
42131,1.171804,0,6.4,The Night of Varennes
41291,1.429843,0,5.6,One from the Heart
84784,0.175473,0,6,Pandemonium
23942,1.895489,5588800,5.6,Paradise
72340,0.408723,0,6,Partners
32692,2.387475,0,5.7,Godard's Passion
37997,2.212593,0,6,Permanent Vacation
27609,1.329464,0,5,Personal Best
25872,0.840824,0,5.4,The Pirate Movie
83562,0.535723,0,4.9,Privates on Parade
127,3.208221,0,7.7,Blind Chance
14645,5.870932,0,7.4,Santa Claus Is a Stinker
27726,3.386544,0,5.4,Q
42135,1.29069,0,6.5,Querelle
21923,1.475823,0,7.7,Richard Pryor: Live on the Sunset Strip
1563,3.827583,30878,7.7,Sunless
17132,0.732106,0,5.2,Savannah Smiles
59533,0.588173,0,0,The Secret Policeman's Other Ball
2262,1.126574,0,7,Veronika Voss
52772,1.194891,8100000,5.7,Shoot the Moon
46925,0.700777,20225989,5.8,Six Pack
77073,0.367499,0,5.1,Six Weeks
76395,0.829343,0,5.8,The Soldier
37607,0.979394,0,6.4,Some Kind of Hero
30874,4.273868,0,5.7,The New York Ripper
30363,1.372892,0,6.2,The State of Things
49409,0.039514,0,8,Starstruck
32048,3.764354,0,6.1,Still of the Night
48139,1.152642,0,7.2,El Sur
30584,1.263534,0,6.6,Sword of the Valiant: The Legend of Sir Gawain and the Green Knight
48313,0.740913,0,5.8,Tag: The Assassination Game
48249,4.65767,0,5.6,Tempest
29702,13.925958,0,6.6,Tenebre
24830,1.223424,16894678,5.2,They Call Me Bruce?
30049,2.936402,0,5.7,Time Walker
9699,4.918228,9056073,4.9,Trail of the Pink Panther
48561,0.329373,0,6.6,La traviata
30789,3.049914,0,7,Venom
81346,0.286929,0,6.3,To Begin Again
11057,0.417127,0,6.8,Die weisse Rose
47955,2.849356,0,6.5,White Dog
19322,1.680597,0,6.3,Who Dares Wins
31661,2.13645,0,6,Wrong Is Right
52556,1.460634,0,7.1,The Road
38219,0.737005,0,3.8,"Yor, the Hunter from the Future"
23943,3.435989,0,5.1,Zapped!
26454,1.172757,0,6.1,Deliver Us from Eva
9919,5.188107,177371441,6.3,How to Lose a Guy in 10 Days
6038,7.469778,88323487,6,Shanghai Knights
9480,11.415558,179179718,5,Daredevil
14873,10.605851,135680000,5.6,The Jungle Book 2
13132,5.289742,0,5.9,All the Real Girls
22707,0.173464,405331,8,Amandla! A Revolution in Four-Part Harmony
18302,1.792884,0,6.6,Painted Fire
1956,3.337747,0,6.1,Gerry
12112,4.421311,5126264,6.9,He Loves Me... He Loves Me Not
50380,0.359979,0,5.6,Lockdown
212058,0.800079,0,0,Ordinary Sinner
12139,10.378902,117270765,5.5,Dennis the Menace
118936,0.57266,0,7.2,Stand-In
18587,3.372304,7175592,6.1,10 to Midnight
24883,1.258022,9800000,6.1,The Black Stallion Returns
17264,10.246132,37799643,7,The Black Stallion
3426,2.984046,0,7,Cesar and Rosalie
2984,4.928589,2000000,5.9,A Countess from Hong Kong
33221,1.979369,0,6.8,Into the West
59201,0.635271,0,4.4,Kinjite: Forbidden Subjects
26172,8.755119,0,5.6,Messenger of Death
26173,2.073746,0,7,Mr. Majestyk
33055,2.722264,0,6.1,Murphy's Law
33364,2.46167,6792000,7.6,A Patch of Blue
33851,2.527521,1432687,6.1,A Prayer for the Dying
31598,2.79389,0,6.6,Q & A
59401,1.340142,0,6.5,The Red Badge of Courage
22233,4.207464,0,7,The Thrill of It All
4952,2.208919,0,6.8,Pillow Talk
991,6.451499,0,6.4,The Man Who Fell to Earth
4911,4.98408,9237470,6.5,Dark Blue
16072,5.374563,12923936,6.1,Gods and Generals
11615,9.930326,38955598,7.3,The Life of David Gale
11635,16.195894,87055349,6.6,Old School
125806,0.113078,0,0,Dischord
77283,0.441662,0,4.3,The Lawless Heart
35824,3.514414,0,6.7,The Navigators
102,6.818513,0,6.8,Open Hearts
14293,6.670148,0,6.5,Poolhall Junkies
41820,0.410083,0,5.4,Till Human Voices Wake Us
105024,0.41558,0,7.3,Stone Reader
10623,8.364587,56489558,5.8,Cradle 2 the Grave
9613,5.812918,0,6.4,Spider
7015,1.455045,0,6.2,American Heart
210938,1.727228,0,6.7,Edie & Pen
42035,1.431944,0,6.2,Insignificance
21867,1.991634,0,6.9,Lady Jane
49680,0.916098,0,6,Late Marriage
6524,2.468817,0,5.5,Life Stinks
11244,4.869901,0,4.6,The Meteor Man
77233,0.192513,1221366,4.5,Mr. North
140071,1.916869,0,5.8,Seize the Day
21801,3.406102,0,6.2,The Slaughter Rule
35139,1.448853,0,3.9,Teenagers from Outer Space
54845,0.366457,0,3.7,Trouble Bound
23834,1.941389,0,5.6,Volcano High
14633,0.984515,105656,6.4,Ten
10678,5.762343,132675402,5.4,Bringing Down the House
9567,10.614987,85632458,6.4,Tears of the Sun
979,16.76382,792,7.1,Irreversible
13819,3.672246,0,5.7,Laurel Canyon
1591,3.02027,0,7,Nowhere in Africa
24186,1.460923,0,7.3,The Safety of Objects
455,6.262677,76578641,6.2,Bend It Like Beckham
10632,7.481524,34234008,6,The Hunted
10929,4.109477,0,5.8,Willard
170400,0.845166,0,5.7,Gaudi Afternoon
16229,4.865523,0,5.7,Prozac Nation
12079,7.115355,0,6.6,Spun
44081,0.072402,0,6.5,Under the Skin of the City
36362,3.657476,14483352,7.2,King of Kings
4762,7.172922,0,7.2,The Lost Honor of Katharina Blum
18535,2.118791,0,5.2,Loving You
23159,7.293819,0,6.4,The Talk of the Town
27236,4.550433,0,6.7,Two-Lane Blacktop
42459,0.834564,0,6.3,Bang the Drum Slowly
43261,0.830073,0,5.9,The Benny Goodman Story
15347,2.672431,0,6.5,Born Free
44968,1.863936,0,4.8,Born Yesterday
37258,2.193595,0,6.9,Equus
8996,2.917635,0,7.3,Europa Europa
125413,0.647084,0,7,Fear Strikes Out
17729,5.401649,0,6.6,The Glenn Miller Story
12157,11.169488,29888235,5.9,Green Card
11571,10.38937,10000000,6.7,Journey to the Center of the Earth
71142,3.167139,0,4.8,One Good Cop
10293,2.704568,0,7.8,Pauline at the Beach
2671,6.486126,8690429,6.9,Ringu
9669,5.277814,18686644,5.4,Ringu 2
45129,2.533455,2080046,7.1,Salaam Bombay!
42618,0.537378,20000000,6.5,Sweet Charity
41164,0.261989,0,6,Talent for the Game
66027,2.345912,0,5.9,Women in Love
36211,0.398828,0,7.3,Japón
9557,6.515316,8586376,4.7,Boat Trip
6171,7.694847,75715436,5.2,Dreamcatcher
13691,8.516475,0,6.1,Piglet's Big Movie
11523,5.506354,15614000,5,View from the Top
114065,0.002404,0,0,Down & Out With The Dolls
14675,8.105442,0,7.2,The Awful Truth
2525,4.309564,0,6.2,The Bible: In the Beginning...
57447,2.089199,0,6.9,The House with Laughing Windows
42695,1.478689,0,4.7,I Am Curious (Yellow)
49845,1.153856,0,7.6,Les Dames du Bois de Boulogne
18992,0.70993,0,3.8,My Friend Flicka
29912,3.826281,36000000,6.4,The Robe
28881,8.004555,5519569,6.1,Wind
80243,0.737946,0,6.8,Unknown Pleasures
10782,14.327717,42792561,6.2,Basic
9341,11.664861,74208267,5.5,The Core
9776,3.363245,0,5.3,Head of State
10735,6.743151,0,5.8,What a Girl Wants
16425,1.21683,0,5.3,Assassination Tango
25461,1.178723,2816116,7.8,Raising Victor Vargas
51927,0.489997,97000,6.7,Stevie
12516,5.845197,0,7.5,Dreams
1675,10.101183,17808,8,Day for Night
62184,0.119266,0,6,Eye of God
17057,6.331826,0,7.5,In a Lonely Place
41938,1.138586,0,4.8,Physical Evidence
79615,0.200027,225358,5.3,Square Dance
40718,0.989629,0,5.2,Wake of the Red Witch
42178,0.472698,0,6.1,Winter Kills
203252,0.985867,0,5.7,Fellini: I'm a Born Liar
6016,4.022761,0,6,The Good Thief
8409,17.714247,44350926,5.8,A Man Apart
1817,9.142772,97837138,6.7,Phone Booth
284096,0.060572,0,7,Cet Amour-là
11299,11.562163,0,7.3,Cowboy Bebop: The Movie
17995,0.726802,0,6.1,DysFunktional Family
21052,2.400607,209151,5.9,Levity
7294,4.006786,0,7,The Man Without a Past
9506,9.409379,195745823,5.9,Anger Management
14290,5.309188,0,6.5,Better Luck Tomorrow
24982,4.835446,17040871,7.1,Ghosts of the Abyss
2662,11.00913,16829545,6,House of 1000 Corpses
12093,5.457863,0,7.7,Lilya 4-ever
18941,0.431196,0,6.2,Marion Bridge
42383,1.479433,0,5.4,XX/XY
11817,7.963481,0,5.2,Bulletproof Monk
24621,1.251134,6126237,6.3,Chasing Papi
13370,4.672036,18750246,6.6,A Mighty Wind
8326,17.193267,0,6.7,Holes
13411,4.025079,0,4.7,Malibu's Most Wanted
11516,3.68993,20217080,7.1,Winged Migration
10180,2.553711,0,7.1,Flickering Lights
994,6.632663,3251794,7.2,Straw Dogs
66918,0.448948,0,3.9,Beginning of the End
10514,11.081253,12376563,7,The Andromeda Strain
14237,8.096719,4352094,6,Brainscan
1714,7.630417,0,7,Fahrenheit 451
14308,0.998704,0,8,I Am Trying to Break Your Heart
41461,0.544729,0,5.1,The Iceman Cometh
9930,12.798828,0,5.9,Legal Eagles
32083,1.424578,0,5.7,Married to It
107569,0.849883,0,5,Memories of Me
16651,1.782377,4720371,6.7,The Other Side of Heaven
57565,0.734578,0,5.8,A Private Function
108553,1.243129,0,3.8,Sibling Rivalry
12661,2.614785,12416686,6.2,Undercover Blues
29355,5.033047,0,6.2,Wildcats
24961,4.233081,21049053,5.8,The Wiz
26866,3.086951,0,6.4,Swords of Blood
31633,2.70816,12454768,5,The Marrying Man
20978,2.498723,0,5.4,My Father the Hero
47762,1.739182,9563393,4.8,Scenes from a Mall
47329,6.175627,20240128,6.2,Stella
10743,6.959638,0,6.4,Confidence
2832,17.955897,90259536,7.1,Identity
31459,2.791925,0,5.2,It Runs in the Family
19153,1.096057,0,3.3,The Real Cancun
31932,2.481406,0,5.4,City of Ghosts
38868,0.381538,0,8,A Decade Under the Influence
72996,0.870645,57862,5.7,House of Fools
15098,2.544943,0,7.2,Manic
11458,5.757895,0,5.5,People I Know
16636,2.445503,0,7.2,Spellbound
18736,6.730857,55534455,5.8,The Lizzie McGuire Movie
36658,0.913096,407711549,6.8,X2
46989,2.154226,464000,6.7,Blue Car
20689,1.303136,0,6.8,The Dancer Upstairs
13438,0.073685,0,8.5,Marooned in Iraq
15394,3.015314,0,6.8,Owning Mahowny
10708,6.504927,164433867,5.6,Daddy Day Care
22016,1.560336,0,6.9,Man on the Train
85472,0.317166,0,7,Only the Strong Survive
22958,2.897666,0,6.4,The Shape of Things
15850,3.120644,0,5.4,The Trip
251053,0.601936,156021,8.5,Washington Heights
10989,6.565758,0,6.7,101 Reykjavik
1816,3.998475,14202899,6.1,A Chorus Line
42017,1.377893,0,5.9,Absolute Beginners
17667,2.248921,0,6.9,Beat Street
17464,7.43009,0,5.1,Breakin' 2: Electric Boogaloo
15259,2.598283,0,5.8,Breakin'
10515,11.061551,0,7.8,Castle in the Sky
45069,5.003372,0,4.9,Hysterical Blindness
117269,0.802118,0,4.6,Lambada
21024,1.136027,0,6.8,Roadie
42792,1.427019,0,5.3,The Carpetbaggers
43232,6.636057,0,6.4,Les Girls
22201,10.460298,11750000,6.9,Gunfight at the O.K. Corral
11424,4.534136,0,7.2,High Society
34857,12.325805,0,6.8,Kiss Me Kate
604,16.229317,738599701,6.7,The Matrix Reloaded
55616,0.810769,0,6.9,Dracula: Pages from a Virgin's Diary
10720,9.392508,20298207,6.1,Down with Love
51230,0.446688,0,7.1,Cinemania
23423,0.592235,0,4.3,Friends and Family
1555,5.94395,3897799,7,The Spanish Apartment
33875,4.01309,20867919,5.7,Pokémon Heroes: Latios and Latias
310,15.947524,484572835,6.4,Bruce Almighty
5146,6.585107,20440627,5.6,The In-Laws
30055,0.423356,0,8,Gigantic (A Tale Of Two Johns)
12544,1.498672,0,6.3,Respiro
12,25.497794,940335536,7.6,Finding Nemo
9654,13.995044,176070171,6.6,The Italian Job
9902,14.079718,28650575,6,Wrong Turn
2260,4.453296,3117985,7.4,Capturing the Friedmans
61939,0.153388,0,5.8,The Three Marias
18385,1.916724,0,6.5,Together
584,2.32462,236350661,6.2,2 Fast 2 Furious
39125,1.955042,0,7.2,Love the Hard Way
1088,11.040186,41400000,7.1,Whale Rider
5921,6.974375,0,6.9,Nevada Smith
47423,7.625338,4303351,6.7,Once a Thief
49798,1.214894,0,5.7,Regeneration
43239,2.690792,0,6.9,Silk Stockings
32140,1.757944,0,6.3,Snowball Express
14676,14.35552,0,6.6,A Man Called Horse
78281,0.384772,0,5.5,For Sale
21717,4.175526,0,6.8,Big Jake
29425,3.739226,0,6,The Crazies
28503,1.990789,0,5.4,Dementia 13
59950,1.135768,0,7.1,Drole de Drame
5920,3.571383,0,6.7,Le Mans
51391,1.010752,0,7.7,Murder on a Sunday Morning
26593,4.501917,0,6.2,Rio Lobo
50285,0.595602,0,6.7,Siam Sunset
33564,3.589888,0,7.4,The Swimmer
43361,2.384287,0,7.2,The White Sheik
6646,2.67963,0,6.9,Treasure Island
29514,8.027314,0,6.1,Two Evil Eyes
38720,1.900797,0,6.3,Walk Don't Run
147729,1.582132,0,7.5,Animals Are Beautiful People
38732,2.062483,0,6.8,Bend of the River
15462,3.259637,0,6.3,Car Wash
22386,0.905633,0,6.9,Come September
43828,5.507383,0,6.9,Destry Rides Again
11145,5.916187,61801971,5.4,The Electric Horseman
32328,1.976192,0,6.4,Gay Purr-ee
47715,1.022275,0,5.6,Intervista
29586,2.383562,0,6.7,King Rat
12629,2.029086,0,6,Live Wire
111815,1.035174,0,5.3,Mr & Mrs Bridge
25381,1.68548,0,5.7,Night Passage
38800,5.046033,0,5.7,The Rare Breed
21027,3.265501,0,6.7,Shenandoah
37264,2.30139,0,6,Straight Talk
11890,6.137796,23562716,6.2,Oscar
36807,3.747649,0,5,The Sixth Man
18721,2.335287,0,6.5,The Far Country
37662,1.47155,0,7.1,The Railway Children
11916,10.072738,5050000,6.6,Two Mules for Sister Sara
14551,6.275958,0,7.5,Winchester '73
34759,1.167518,0,7.6,Ziggy  Stardust and the Spiders from Mars
51426,0.91269,0,5.3,Battle Cry
42986,4.127528,0,4.7,The Courtship of Eddie's Father
26317,4.694378,0,8.1,Man with a Movie Camera
43490,3.274326,0,6.3,"Objective, Burma!"
40683,4.02995,0,4.9,Operation Pacific
8092,9.665142,4104962,7,This Boy’s Life
18200,1.81212,0,6.3,13 Rue Madeleine
15925,1.497347,0,5.3,633 Squadron
32087,2.155549,0,6.8,Attack
290,8.387026,6153939,7.4,Barton Fink
11463,4.822357,0,6.5,Battle of Britain
2470,3.565278,0,6.9,Belle Époque
42640,3.192318,0,6.4,The Big Trail
44043,2.018295,0,6.4,Cloak and Dagger
30462,4.432418,0,6.4,The Comancheros
1403,4.299387,0,6.3,Duel at Diablo
10243,4.570894,0,7,The Flight of the Phoenix
42541,0.578068,0,5.8,From the Terrace
37103,3.584126,0,6.8,"Heaven Knows, Mr. Allison"
46059,2.787865,0,6.7,The Hot Rock
40085,12.158012,0,6.5,"The Long, Hot Summer"
47684,0.587342,0,7,Man of Aran
2263,5.397405,6263883,6.8,Music Box
6523,2.827496,0,5.7,North to Alaska
2527,2.043639,0,7.5,This Man Must Die
18780,5.472565,0,6.7,Sink the Bismarck!
19728,4.361613,0,6.6,The Blue Max
26205,2.118207,0,6.4,The Desert Fox: The Story of Rommel
3009,5.310729,0,7.4,The Trial
6643,2.914053,0,5.8,The Unforgiven
18972,10.975431,0,5.6,The Undefeated
53380,1.143004,39842,7.4,Divine Trash
14817,10.580421,0,5.4,Good Burger
41426,1.115491,0,5.9,Jubilee
41791,5.659326,0,6.4,Mississippi Masala
49842,4.72304,152961,7.8,Quai des Orfèvres
41670,8.900124,0,5.2,A Stranger Among Us
30708,3.131954,0,5.7,Cahill U.S. Marshal
38765,3.334076,0,6.7,Chisum
29627,1.506457,750000,6.8,Defence of the Realm
98984,0.079911,0,3,Eat a Bowl of Tea
36372,1.441189,0,5.1,Half Moon Street
30529,0.956069,0,5.4,The Truce
24073,1.200053,11359129,5.3,Opportunity Knocks
2071,6.851939,11511031,6.1,Shattered
43516,1.171051,0,7.4,The Song of Bernadette
33638,4.15819,0,6.5,The Life and Times of Judge Roy Bean
57476,0.549549,0,3.3,The Spirit of '76
32489,2.608222,0,7.1,Thoroughly Modern Millie
48864,1.449361,0,6.3,Where the Heart Is
10152,9.280038,39267515,4.1,Dumb and Dumberer: When Harry Met Lloyd
31246,1.695369,4922166,3,From Justin to Kelly
11375,11.080439,51142659,5,Hollywood Homicide
20694,9.599034,0,5.6,Rugrats Go Wild
16311,1.129436,0,5.7,The Hard Word
24985,1.49983,0,7.7,The Heart of Me
18300,3.490296,0,5.7,Jet Lag
55735,0.404979,0,4.7,Loco Love
185465,0.131027,0,5.5,Manito
210728,0.003326,0,0,No Turning Back
39088,1.030832,0,5.9,Tycoon
17813,5.236854,15368897,5,Alex & Emma
94996,0.341883,0,6,On_Line
42995,14.209279,0,6.5,Experiment in Terror
115665,0.668037,0,6.3,Extasis
4708,2.076076,0,7.2,Is Paris Burning?
35068,1.276311,0,6.4,Murphy's War
42511,1.526876,0,6.8,Orphans of the Storm
35669,2.067929,544476,5.1,The Satanic Rites of Dracula
49584,0.789681,0,6.1,Strange Planet
170,17.656951,82719885,7.1,28 Days Later
9471,7.821116,259175788,5.2,Charlie's Angels: Full Throttle
12800,0.477258,0,5.4,Gasoline
44562,1.633558,0,5.5,Ed and His Dead Mother
9581,4.788907,0,6.6,Fulltime Killer
117179,0.348671,0,6,Just a Little Harmless Sex
15486,1.637955,0,5,The Bank
216,5.855308,0,7.5,Ali: Fear Eats the Soul
47676,2.296734,764083,4.3,"Bodies, Rest & Motion"
45139,0.762672,0,8.9,Jesus
44736,1.835475,0,6,The Long Ships
18569,1.240701,0,4.9,Made for Each Other
113739,0.450432,0,1.2,Ring of Terror
52758,1.543832,0,7.2,You Only Live Once
38171,3.504149,0,6.7,Anastasia
61225,4.337214,17530973,5.4,The Babe
18886,8.340023,0,5.7,Flight of the Intruder
24109,1.224832,0,6.6,Fun with Dick and Jane
19957,4.861517,0,6.8,Knights of the Round Table
42176,2.467596,0,4.8,The Main Event
39231,3.070786,0,5.8,Man's Favorite Sport?
18722,11.950477,20000000,5.8,Mr. Baseball
43039,1.879162,8000000,6,Never on Sunday
40634,2.258245,0,6,Nuts
20645,3.659999,0,6.8,Rhapsody in August
33454,3.803547,6746000,6.9,Scaramouche
19753,2.406178,0,5.5,Start the Revolution Without Me
48451,1.067539,0,6.8,Strange Bedfellows
11482,6.583984,0,7.7,The Tenant
70912,0.477374,667,5.8,The Advocate
42492,0.13845,0,7.3,Up the Sandbox
6949,3.427108,0,7.3,"What's Up, Doc?"
1927,15.422638,245360480,5.3,Hulk
10327,7.288046,124914842,5.2,"Legally Blonde 2: Red, White & Blonde"
14411,8.388773,26288320,6.6,Sinbad: Legend of the Seven Seas
296,20.818907,435000000,5.9,Terminator 3: Rise of the Machines
302,14.481103,22441323,6.5,Swimming Pool
22,47.326665,655011224,7.5,Pirates of the Caribbean: The Curse of the Black Pearl
46993,0.621761,0,5.6,Madame Satã
8698,10.488765,179265204,5.7,The League of Extraordinary Gentlemen
554,2.481165,0,6.9,The Cuckoo
61545,0.001714,0,0,The Holy Land
34840,0.827852,0,6.1,The Housekeeper
17920,2.625315,0,7.1,I Capture the Castle
40947,0.678689,0,7.2,Km. 0
32235,3.450973,0,6.8,Northfork
8961,8.191436,273339556,6.3,Bad Boys II
17403,3.568531,0,5.7,How to Deal
9486,8.739991,160583018,6,Johnny English
20439,1.02291,0,3.8,The Anarchist Cookbook
3472,5.349653,0,6.8,Dirty Pretty Things
35265,1.40558,56878,7,L'imbalsamatore
25921,1.002876,0,4.9,Garage Days
24259,0.103334,0,7,On the Run
41453,1.550933,0,7,The Sea Is Watching
68927,1.315948,0,5,Born to Be Wild
11894,8.965053,0,5.5,Curly Sue
20726,5.045874,0,6,Little Giants
24558,1.961208,5585154,4.9,Loose Cannons
12649,2.612138,0,6.9,The Mouse That Roared
44916,5.477087,0,6.3,Spencer's Mountain
24356,2.524264,0,5.2,Masked and Anonymous
1996,13.076349,156505388,5.5,Lara Croft Tomb Raider: The Cradle of Life
4464,7.851669,148336445,6.8,Seabiscuit
12279,8.025145,197011982,4.7,Spy Kids 3-D: Game Over
9104,6.134588,0,6.5,Buffalo Soldiers
33339,6.411695,1628154,5.6,Camp
47232,0.763339,0,3.5,Hotel
71714,0.831106,0,6.3,"Lucía, Lucía"
54580,2.061389,146402,7,Mondays in the Sun
4613,4.163428,0,5.4,Scorched
12530,10.088989,0,6.8,Avanti!
45096,2.277758,0,5.1,Eve of Destruction
21882,3.078583,0,4.9,Gator
29805,11.665082,0,6,Juggernaut
24993,8.500628,1250712,4.2,Kickboxer 2:  The Road Back
53021,2.126174,0,6.7,"Kiss Me, Stupid"
430,3.044499,4000000,7.6,"One, Two, Three"
123833,0.388631,0,6.4,Possible Loves
5185,4.127728,1500000,6.9,The Private Life of Sherlock Holmes
10553,11.106754,14393902,6.4,Remo Williams: The Adventure Begins...
21512,10.3371,882290,5.9,The Blood of Heroes
